Chromosome,Feature,Start,End,Strand,ID_gene,seqnames,start,end,width,Status,Gene,coverage_percentage,overlap,file
chr02,gene,17414442,17416442,+,Os02g0495900,chr02,17414801,17414900,100,hypo,Os02g0495900,100,TRUE,Azucena (CHH context)
chr02,gene,17414442,17416442,+,Os02g0495900,chr02,17416201,17416400,200,hypo,Os02g0495900,100,TRUE,Azucena (CHH context)
chr02,gene,17462027,17464027,+,Os02g0496900,chr02,17463001,17463100,100,hyper,Os02g0496900,100,TRUE,Azucena (CHH context)
chr02,gene,17508315,17510315,-,Os02g0497700,chr02,17508301,17508400,100,hypo,Os02g0497700,86,TRUE,Azucena (CHH context)
chr02,gene,17508315,17510315,-,Os02g0497700,chr02,17508801,17508900,100,hypo,Os02g0497700,100,TRUE,Azucena (CHH context)
chr02,gene,17518424,17520424,-,Os02g0498100,chr02,17519001,17519200,200,hypo,Os02g0498100,100,TRUE,Azucena (CHH context)
chr02,gene,17548631,17550631,-,Os02g0498666,chr02,17549101,17549200,100,hypo,Os02g0498666,100,TRUE,Azucena (CHH context)
chr02,gene,17557220,17559220,-,Os02g0498700,chr02,17558701,17558800,100,hypo,Os02g0498700,100,TRUE,Azucena (CHH context)
chr02,gene,17928757,17930757,+,Os02g0504500,chr02,17929101,17929200,100,hyper,Os02g0504500,100,TRUE,Azucena (CHH context)
chr02,gene,18518220,18520220,-,Os02g0513976,chr02,18518201,18518300,100,hyper,Os02g0513976,81,TRUE,Azucena (CHH context)
chr02,gene,18590626,18592626,-,Os02g0515600,chr02,18592101,18592200,100,hypo,Os02g0515600,100,TRUE,Azucena (CHH context)
chr02,gene,18934409,18936409,-,Os02g0520100,chr02,18934501,18934600,100,hypo,Os02g0520100,100,TRUE,Azucena (CHH context)
chr02,gene,18934409,18936409,-,Os02g0520100,chr02,18934801,18934900,100,hypo,Os02g0520100,100,TRUE,Azucena (CHH context)
chr02,gene,18978950,18980950,-,Os02g0520800,chr02,18979001,18979100,100,hypo,Os02g0520800,100,TRUE,Azucena (CHH context)
chr02,gene,19184328,19186328,-,Os02g0525100,chr02,19185101,19185200,100,hypo,Os02g0525100,100,TRUE,Azucena (CHH context)
chr02,gene,19336003,19338003,-,Os02g0527800,chr02,19337601,19337700,100,hypo,Os02g0527800,100,TRUE,Azucena (CHH context)
chr02,gene,19345064,19347064,-,Os02g0528000,chr02,19346401,19346500,100,hypo,Os02g0528000,100,TRUE,Azucena (CHH context)
chr02,gene,19374511,19376511,+,Os02g0528500,chr02,19374601,19374700,100,hypo,Os02g0528500,100,TRUE,Azucena (CHH context)
chr02,gene,19435743,19437743,+,Os02g0529400,chr02,19436301,19436400,100,hypo,Os02g0529400,100,TRUE,Azucena (CHH context)
chr02,gene,19435743,19437743,+,Os02g0529400,chr02,19436901,19437000,100,hypo,Os02g0529400,100,TRUE,Azucena (CHH context)
chr02,gene,19436426,19438426,-,Os02g0529450,chr02,19436901,19437000,100,hypo,Os02g0529450,100,TRUE,Azucena (CHH context)
chr02,gene,19435743,19437743,+,Os02g0529400,chr02,19437101,19437200,100,hypo,Os02g0529400,100,TRUE,Azucena (CHH context)
chr02,gene,19436426,19438426,-,Os02g0529450,chr02,19437101,19437200,100,hypo,Os02g0529450,100,TRUE,Azucena (CHH context)
chr02,gene,19464313,19466313,-,Os02g0529900,chr02,19465901,19466000,100,hyper,Os02g0529900,100,TRUE,Azucena (CHH context)
chr02,gene,19562359,19564359,-,Os02g0531450,chr02,19563701,19563800,100,hypo,Os02g0531450,100,TRUE,Azucena (CHH context)
chr02,gene,19589287,19591287,+,Os02g0532300,chr02,19590301,19590400,100,hypo,Os02g0532300,100,TRUE,Azucena (CHH context)
chr02,gene,19612070,19614070,+,Os02g0532800,chr02,19612601,19612700,100,hypo,Os02g0532800,100,TRUE,Azucena (CHH context)
chr02,gene,19712852,19714852,-,Os02g0535000,chr02,19714301,19714400,100,hypo,Os02g0535000,100,TRUE,Azucena (CHH context)
chr02,gene,19721841,19723841,+,Os02g0535300,chr02,19722601,19722700,100,hyper,Os02g0535300,100,TRUE,Azucena (CHH context)
chr02,gene,19721841,19723841,+,Os02g0535300,chr02,19723401,19723500,100,hypo,Os02g0535300,100,TRUE,Azucena (CHH context)
chr02,gene,19779773,19781773,+,Os02g0536100,chr02,19780101,19780200,100,hyper,Os02g0536100,100,TRUE,Azucena (CHH context)
chr02,gene,19840195,19842195,-,Os02g0537200,chr02,19840401,19840500,100,hypo,Os02g0537200,100,TRUE,Azucena (CHH context)
chr02,gene,19880081,19882081,+,Os02g0537700,chr02,19880601,19880700,100,hypo,Os02g0537700,100,TRUE,Azucena (CHH context)
chr02,gene,19880081,19882081,+,Os02g0537700,chr02,19880901,19881000,100,hypo,Os02g0537700,100,TRUE,Azucena (CHH context)
chr02,gene,19940510,19942510,+,Os02g0538400,chr02,19941501,19941600,100,hyper,Os02g0538400,100,TRUE,Azucena (CHH context)
chr02,gene,19979534,19981534,-,Os02g0539200,chr02,19979501,19979600,100,hypo,Os02g0539200,67,TRUE,Azucena (CHH context)
chr02,gene,20621193,20623193,+,Os02g0549200,chr02,20622401,20622500,100,hypo,Os02g0549200,100,TRUE,Azucena (CHH context)
chr02,gene,20683666,20685666,-,Os02g0550100,chr02,20684801,20684900,100,hypo,Os02g0550100,100,TRUE,Azucena (CHH context)
chr02,gene,20715898,20717898,-,Os02g0550600,chr02,20717101,20717300,200,hypo,Os02g0550600,100,TRUE,Azucena (CHH context)
chr02,gene,20716571,20718571,+,Os02g0550650,chr02,20717101,20717300,200,hypo,Os02g0550650,100,TRUE,Azucena (CHH context)
chr02,gene,20726337,20728337,-,Os02g0550700,chr02,20727401,20727500,100,hypo,Os02g0550700,100,TRUE,Azucena (CHH context)
chr02,gene,20798953,20800953,+,Os02g0551900,chr02,20800001,20800100,100,hypo,Os02g0551900,100,TRUE,Azucena (CHH context)
chr02,gene,20809340,20811340,+,Os02g0552000,chr02,20811001,20811100,100,hypo,Os02g0552000,100,TRUE,Azucena (CHH context)
chr02,gene,21012558,21014558,-,Os02g0556000,chr02,21012901,21013000,100,hypo,Os02g0556000,100,TRUE,Azucena (CHH context)
chr02,gene,21012909,21014909,+,Os02g0556050,chr02,21012901,21013000,100,hypo,Os02g0556050,92,TRUE,Azucena (CHH context)
chr02,gene,21342262,21344262,+,Os02g0562700,chr02,21342901,21343000,100,hypo,Os02g0562700,100,TRUE,Azucena (CHH context)
chr02,gene,21469731,21471731,+,Os02g0565400,chr02,21469801,21469900,100,hypo,Os02g0565400,100,TRUE,Azucena (CHH context)
chr02,gene,21928667,21930667,-,Os02g0572400,chr02,21930401,21930500,100,hypo,Os02g0572400,100,TRUE,Azucena (CHH context)
chr02,gene,21929068,21931068,+,Os02g0572500,chr02,21930401,21930500,100,hypo,Os02g0572500,100,TRUE,Azucena (CHH context)
chr02,gene,22062966,22064966,-,Os02g0575000,chr02,22064601,22064700,100,hypo,Os02g0575000,100,TRUE,Azucena (CHH context)
chr02,gene,22231461,22233461,+,Os02g0578366,chr02,22231701,22231800,100,hypo,Os02g0578366,100,TRUE,Azucena (CHH context)
chr02,gene,22256833,22258833,+,Os02g0579000,chr02,22257901,22258100,200,hypo,Os02g0579000,100,TRUE,Azucena (CHH context)
chr02,gene,22379101,22381101,-,Os02g0580983,chr02,22379501,22379600,100,hypo,Os02g0580983,100,TRUE,Azucena (CHH context)
chr02,gene,22379199,22381199,+,Os02g0581000,chr02,22379501,22379600,100,hypo,Os02g0581000,100,TRUE,Azucena (CHH context)
chr02,gene,22379101,22381101,-,Os02g0580983,chr02,22380101,22380300,200,hypo,Os02g0580983,100,TRUE,Azucena (CHH context)
chr02,gene,22379199,22381199,+,Os02g0581000,chr02,22380101,22380300,200,hypo,Os02g0581000,100,TRUE,Azucena (CHH context)
chr02,gene,22450697,22452697,-,Os02g0582300,chr02,22451101,22451300,200,hypo,Os02g0582300,100,TRUE,Azucena (CHH context)
chr02,gene,22457391,22459391,-,Os02g0582400,chr02,22458001,22458100,100,hypo,Os02g0582400,100,TRUE,Azucena (CHH context)
chr02,gene,22720799,22722799,-,Os02g0589000,chr02,22721801,22721900,100,hypo,Os02g0589000,100,TRUE,Azucena (CHH context)
chr02,gene,22818217,22820217,+,Os02g0590700,chr02,22819501,22819600,100,hypo,Os02g0590700,100,TRUE,Azucena (CHH context)
chr02,gene,22820064,22822064,-,Os02g0590800,chr02,22821901,22822000,100,hypo,Os02g0590800,100,TRUE,Azucena (CHH context)
chr02,gene,23103718,23105718,-,Os02g0595400,chr02,23103701,23103800,100,hyper,Os02g0595400,83,TRUE,Azucena (CHH context)
chr02,gene,23103718,23105718,-,Os02g0595400,chr02,23103901,23104000,100,hyper,Os02g0595400,100,TRUE,Azucena (CHH context)
chr02,gene,23660619,23662619,-,Os02g0604000,chr02,23661401,23661500,100,hypo,Os02g0604000,100,TRUE,Azucena (CHH context)
chr02,gene,23757252,23759252,+,Os02g0606200,chr02,23757601,23757700,100,hyper,Os02g0606200,100,TRUE,Azucena (CHH context)
chr02,gene,24019764,24021764,+,Os02g0610950,chr02,24020601,24020700,100,hypo,Os02g0610950,100,TRUE,Azucena (CHH context)
chr02,gene,24156318,24158318,+,Os02g0613000,chr02,24157601,24157700,100,hypo,Os02g0613000,100,TRUE,Azucena (CHH context)
chr02,gene,24233668,24235668,+,Os02g0614100,chr02,24233801,24233900,100,hypo,Os02g0614100,100,TRUE,Azucena (CHH context)
chr02,gene,24514374,24516374,+,Os02g0617400,chr02,24515001,24515100,100,hypo,Os02g0617400,100,TRUE,Azucena (CHH context)
chr02,gene,24578457,24580457,-,Os02g0618400,chr02,24578501,24578600,100,hypo,Os02g0618400,100,TRUE,Azucena (CHH context)
chr02,gene,24663979,24665979,+,Os02g0620000,chr02,24665301,24665400,100,hypo,Os02g0620000,100,TRUE,Azucena (CHH context)
chr02,gene,24665251,24667251,+,Os02g0620100,chr02,24665301,24665400,100,hypo,Os02g0620100,100,TRUE,Azucena (CHH context)
chr02,gene,24688869,24690869,-,Os02g0620566,chr02,24688901,24689000,100,hypo,Os02g0620566,100,TRUE,Azucena (CHH context)
chr02,gene,24688884,24690884,+,Os02g0620600,chr02,24688901,24689000,100,hypo,Os02g0620600,100,TRUE,Azucena (CHH context)
chr02,gene,24860203,24862203,-,Os02g0623600,chr02,24861501,24861600,100,hypo,Os02g0623600,100,TRUE,Azucena (CHH context)
chr02,gene,24860813,24862813,+,Os02g0623766,chr02,24861501,24861600,100,hypo,Os02g0623766,100,TRUE,Azucena (CHH context)
chr02,gene,24876777,24878777,-,Os02g0624300,chr02,24876801,24876900,100,hypo,Os02g0624300,100,TRUE,Azucena (CHH context)
chr02,gene,24951147,24953147,+,Os02g0625900,chr02,24952001,24952200,200,hyper,Os02g0625900,100,TRUE,Azucena (CHH context)
chr02,gene,24990882,24992882,+,Os02g0626532,chr02,24991901,24992000,100,hypo,Os02g0626532,100,TRUE,Azucena (CHH context)
chr02,gene,24991130,24993130,-,Os02g0626600,chr02,24991901,24992000,100,hypo,Os02g0626600,100,TRUE,Azucena (CHH context)
chr02,gene,25004495,25006495,-,Os02g0627100,chr02,25005301,25005400,100,hypo,Os02g0627100,100,TRUE,Azucena (CHH context)
chr02,gene,25463734,25465734,+,Os02g0635200,chr02,25464701,25464800,100,hypo,Os02g0635200,100,TRUE,Azucena (CHH context)
chr02,gene,25765209,25767209,+,Os02g0641800,chr02,25766101,25766200,100,hypo,Os02g0641800,100,TRUE,Azucena (CHH context)
chr02,gene,26088437,26090437,-,Os02g0648100,chr02,26090001,26090100,100,hypo,Os02g0648100,100,TRUE,Azucena (CHH context)
chr02,gene,26089070,26091070,+,Os02g0648200,chr02,26090001,26090100,100,hypo,Os02g0648200,100,TRUE,Azucena (CHH context)
chr02,gene,26335576,26337576,+,Os02g0653000,chr02,26335601,26335700,100,hypo,Os02g0653000,100,TRUE,Azucena (CHH context)
chr02,gene,26341570,26343570,-,Os02g0653200,chr02,26342201,26342400,200,hypo,Os02g0653200,100,TRUE,Azucena (CHH context)
chr02,gene,26346652,26348652,+,Os02g0653300,chr02,26347201,26347400,200,hyper,Os02g0653300,100,TRUE,Azucena (CHH context)
chr02,gene,26440393,26442393,+,Os02g0655100,chr02,26440701,26440800,100,hyper,Os02g0655100,100,TRUE,Azucena (CHH context)
chr02,gene,26499183,26501183,-,Os02g0656100,chr02,26499601,26499700,100,hypo,Os02g0656100,100,TRUE,Azucena (CHH context)
chr02,gene,26517337,26519337,+,Os02g0656500,chr02,26518201,26518300,100,hyper,Os02g0656500,100,TRUE,Azucena (CHH context)
chr02,gene,26724617,26726617,+,Os02g0660100,chr02,26724801,26724900,100,hyper,Os02g0660100,100,TRUE,Azucena (CHH context)
chr02,gene,26770690,26772690,-,Os02g0661200,chr02,26772601,26772700,100,hypo,Os02g0661200,90,TRUE,Azucena (CHH context)
chr02,gene,26950898,26952898,+,Os02g0664300,chr02,26952001,26952100,100,hypo,Os02g0664300,100,TRUE,Azucena (CHH context)
chr02,gene,26986679,26988679,-,Os02g0665000,chr02,26987001,26987100,100,hypo,Os02g0665000,100,TRUE,Azucena (CHH context)
chr02,gene,27154852,27156852,-,Os02g0668900,chr02,27154901,27155000,100,hyper,Os02g0668900,100,TRUE,Azucena (CHH context)
chr02,gene,27235052,27237052,-,Os02g0670700,chr02,27236101,27236200,100,hyper,Os02g0670700,100,TRUE,Azucena (CHH context)
chr02,gene,27350171,27352171,-,Os02g0672400,chr02,27350901,27351000,100,hypo,Os02g0672400,100,TRUE,Azucena (CHH context)
chr02,gene,27467581,27469581,+,Os02g0674400,chr02,27469001,27469100,100,hyper,Os02g0674400,100,TRUE,Azucena (CHH context)
chr02,gene,27467581,27469581,+,Os02g0674400,chr02,27469301,27469400,100,hypo,Os02g0674400,100,TRUE,Azucena (CHH context)
chr02,gene,27589163,27591163,+,Os02g0676400,chr02,27590101,27590200,100,hyper,Os02g0676400,100,TRUE,Azucena (CHH context)
chr02,gene,27656946,27658946,-,Os02g0677600,chr02,27657901,27658000,100,hypo,Os02g0677600,100,TRUE,Azucena (CHH context)
chr02,gene,27660418,27662418,+,Os02g0677700,chr02,27662301,27662400,100,hypo,Os02g0677700,100,TRUE,Azucena (CHH context)
chr02,gene,28039117,28041117,-,Os02g0685200,chr02,28040401,28040500,100,hypo,Os02g0685200,100,TRUE,Azucena (CHH context)
chr02,gene,28210163,28212163,+,Os02g0687900,chr02,28210701,28210800,100,hypo,Os02g0687900,100,TRUE,Azucena (CHH context)
chr02,gene,28210261,28212261,-,Os02g0688000,chr02,28210701,28210800,100,hypo,Os02g0688000,100,TRUE,Azucena (CHH context)
chr02,gene,28264569,28266569,+,Os02g0689200,chr02,28264801,28264900,100,hypo,Os02g0689200,100,TRUE,Azucena (CHH context)
chr02,gene,28287304,28289304,+,Os02g0689600,chr02,28287401,28287600,200,hypo,Os02g0689600,100,TRUE,Azucena (CHH context)
chr02,gene,28418214,28420214,+,Os02g0691900,chr02,28419701,28419800,100,hypo,Os02g0691900,100,TRUE,Azucena (CHH context)
chr02,gene,28419416,28421416,-,Os02g0692000,chr02,28419701,28419800,100,hypo,Os02g0692000,100,TRUE,Azucena (CHH context)
chr02,gene,28515115,28517115,-,Os02g0694201,chr02,28516801,28516900,100,hyper,Os02g0694201,100,TRUE,Azucena (CHH context)
chr02,gene,28677539,28679539,+,Os02g0697450,chr02,28679301,28679400,100,hypo,Os02g0697450,100,TRUE,Azucena (CHH context)
chr02,gene,28698889,28700889,-,Os02g0697900,chr02,28699501,28699600,100,hypo,Os02g0697900,100,TRUE,Azucena (CHH context)
chr02,gene,29513727,29515727,-,Os02g0712600,chr02,29514901,29515200,300,hypo,Os02g0712600,100,TRUE,Azucena (CHH context)
chr02,gene,29514150,29516150,+,Os02g0712650,chr02,29514901,29515200,300,hypo,Os02g0712650,100,TRUE,Azucena (CHH context)
chr02,gene,29592623,29594623,+,Os02g0714000,chr02,29593601,29593700,100,hypo,Os02g0714000,100,TRUE,Azucena (CHH context)
chr02,gene,29633986,29635986,+,Os02g0714700,chr02,29634801,29634900,100,hypo,Os02g0714700,100,TRUE,Azucena (CHH context)
chr02,gene,29734507,29736507,+,Os02g0716950,chr02,29736301,29736400,100,hypo,Os02g0716950,100,TRUE,Azucena (CHH context)
chr02,gene,29781348,29783348,+,Os02g0717500,chr02,29781501,29781600,100,hypo,Os02g0717500,100,TRUE,Azucena (CHH context)
chr02,gene,29781348,29783348,+,Os02g0717500,chr02,29782101,29782200,100,hypo,Os02g0717500,100,TRUE,Azucena (CHH context)
chr02,gene,29884216,29886216,+,Os02g0720400,chr02,29885401,29885500,100,hypo,Os02g0720400,100,TRUE,Azucena (CHH context)
chr02,gene,29909311,29911311,+,Os02g0720900,chr02,29910201,29910300,100,hypo,Os02g0720900,100,TRUE,Azucena (CHH context)
chr02,gene,30092300,30094300,+,Os02g0724000,chr02,30093601,30093700,100,hypo,Os02g0724000,100,TRUE,Azucena (CHH context)
chr02,gene,30196593,30198593,-,Os02g0726000,chr02,30197301,30197400,100,hypo,Os02g0726000,100,TRUE,Azucena (CHH context)
chr02,gene,30257579,30259579,-,Os02g0727100,chr02,30259301,30259400,100,hyper,Os02g0727100,100,TRUE,Azucena (CHH context)
chr02,gene,30258591,30260591,+,Os02g0727200,chr02,30259301,30259400,100,hyper,Os02g0727200,100,TRUE,Azucena (CHH context)
chr02,gene,30379303,30381303,+,Os02g0729700,chr02,30380301,30380400,100,hypo,Os02g0729700,100,TRUE,Azucena (CHH context)
chr02,gene,30379327,30381327,-,Os02g0729801,chr02,30380301,30380400,100,hypo,Os02g0729801,100,TRUE,Azucena (CHH context)
chr02,gene,30425788,30427788,+,Os02g0730400,chr02,30427501,30427600,100,hypo,Os02g0730400,100,TRUE,Azucena (CHH context)
chr02,gene,30425792,30427792,-,Os02g0730450,chr02,30427501,30427600,100,hypo,Os02g0730450,100,TRUE,Azucena (CHH context)
chr02,gene,30526645,30528645,+,Os02g0732400,chr02,30527401,30527500,100,hypo,Os02g0732400,100,TRUE,Azucena (CHH context)
chr02,gene,30565233,30567233,-,Os02g0733166,chr02,30566201,30566300,100,hypo,Os02g0733166,100,TRUE,Azucena (CHH context)
chr02,gene,30565356,30567356,+,Os02g0733200,chr02,30566201,30566300,100,hypo,Os02g0733200,100,TRUE,Azucena (CHH context)
chr02,gene,30667217,30669217,+,Os02g0735100,chr02,30668801,30668900,100,hypo,Os02g0735100,100,TRUE,Azucena (CHH context)
chr02,gene,30668391,30670391,-,Os02g0735150,chr02,30668801,30668900,100,hypo,Os02g0735150,100,TRUE,Azucena (CHH context)
chr02,gene,30821545,30823545,+,Os02g0738400,chr02,30822701,30822800,100,hypo,Os02g0738400,100,TRUE,Azucena (CHH context)
chr02,gene,30969674,30971674,+,Os02g0740500,chr02,30971101,30971300,200,hypo,Os02g0740500,100,TRUE,Azucena (CHH context)
chr02,gene,30992374,30994374,+,Os02g0741100,chr02,30992501,30992600,100,hypo,Os02g0741100,100,TRUE,Azucena (CHH context)
chr02,gene,30997911,30999911,+,Os02g0741200,chr02,30999501,30999600,100,hypo,Os02g0741200,100,TRUE,Azucena (CHH context)
chr02,gene,31208234,31210234,+,Os02g0744100,chr02,31208601,31208700,100,hypo,Os02g0744100,100,TRUE,Azucena (CHH context)
chr02,gene,31595740,31597740,+,Os02g0751800,chr02,31596601,31596700,100,hypo,Os02g0751800,100,TRUE,Azucena (CHH context)
chr02,gene,31789942,31791942,-,Os02g0755600,chr02,31790301,31790400,100,hypo,Os02g0755600,100,TRUE,Azucena (CHH context)
chr02,gene,31822134,31824134,-,Os02g0756200,chr02,31822501,31822600,100,hypo,Os02g0756200,100,TRUE,Azucena (CHH context)
chr02,gene,31914115,31916115,-,Os02g0757900,chr02,31915701,31915800,100,hypo,Os02g0757900,100,TRUE,Azucena (CHH context)
chr02,gene,31973603,31975603,+,Os02g0759500,chr02,31973901,31974000,100,hyper,Os02g0759500,100,TRUE,Azucena (CHH context)
chr02,gene,32036935,32038935,+,Os02g0761000,chr02,32037501,32037600,100,hypo,Os02g0761000,100,TRUE,Azucena (CHH context)
chr02,gene,32045766,32047766,+,Os02g0761100,chr02,32047501,32047700,200,hypo,Os02g0761100,100,TRUE,Azucena (CHH context)
chr02,gene,32045967,32047967,-,Os02g0761150,chr02,32047501,32047700,200,hypo,Os02g0761150,100,TRUE,Azucena (CHH context)
chr02,gene,32251138,32253138,-,Os02g0765800,chr02,32251701,32251800,100,hypo,Os02g0765800,100,TRUE,Azucena (CHH context)
chr02,gene,32317387,32319387,-,Os02g0767500,chr02,32318201,32318300,100,hypo,Os02g0767500,100,TRUE,Azucena (CHH context)
chr02,gene,32357193,32359193,-,Os02g0768300,chr02,32357301,32357400,100,hypo,Os02g0768300,100,TRUE,Azucena (CHH context)
chr02,gene,32718995,32720995,-,Os02g0775050,chr02,32719001,32719100,100,hypo,Os02g0775050,100,TRUE,Azucena (CHH context)
chr02,gene,32719002,32721002,+,Os02g0775100,chr02,32719001,32719100,100,hypo,Os02g0775100,99,TRUE,Azucena (CHH context)
chr02,gene,32792229,32794229,-,Os02g0776400,chr02,32793001,32793100,100,hypo,Os02g0776400,100,TRUE,Azucena (CHH context)
chr02,gene,33032282,33034282,+,Os02g0780000,chr02,33033101,33033200,100,hypo,Os02g0780000,100,TRUE,Azucena (CHH context)
chr02,gene,33082470,33084470,-,Os02g0780800,chr02,33083801,33084000,200,hypo,Os02g0780800,100,TRUE,Azucena (CHH context)
chr02,gene,33206938,33208938,+,Os02g0782800,chr02,33208201,33208300,100,hypo,Os02g0782800,100,TRUE,Azucena (CHH context)
chr02,gene,33282910,33284910,-,Os02g0784100,chr02,33284601,33284700,100,hypo,Os02g0784100,100,TRUE,Azucena (CHH context)
chr02,gene,33427949,33429949,+,Os02g0787100,chr02,33428701,33428800,100,hypo,Os02g0787100,100,TRUE,Azucena (CHH context)
chr02,gene,33539862,33541862,-,Os02g0789400,chr02,33540301,33540400,100,hypo,Os02g0789400,100,TRUE,Azucena (CHH context)
chr02,gene,33605645,33607645,-,Os02g0791400,chr02,33606701,33606800,100,hyper,Os02g0791400,100,TRUE,Azucena (CHH context)
chr02,gene,33767298,33769298,+,Os02g0794500,chr02,33768801,33768900,100,hypo,Os02g0794500,100,TRUE,Azucena (CHH context)
chr02,gene,33844328,33846328,+,Os02g0796100,chr02,33845901,33846100,200,hypo,Os02g0796100,100,TRUE,Azucena (CHH context)
chr02,gene,33874653,33876653,-,Os02g0796600,chr02,33874801,33874900,100,hypo,Os02g0796600,100,TRUE,Azucena (CHH context)
chr02,gene,34050155,34052155,+,Os02g0799400,chr02,34051301,34051400,100,hypo,Os02g0799400,100,TRUE,Azucena (CHH context)
chr02,gene,34051182,34053182,+,Os02g0799600,chr02,34051301,34051400,100,hypo,Os02g0799600,100,TRUE,Azucena (CHH context)
chr02,gene,34079775,34081775,+,Os02g0800300,chr02,34080901,34081000,100,hyper,Os02g0800300,100,TRUE,Azucena (CHH context)
chr02,gene,34221117,34223117,+,Os02g0802700,chr02,34221401,34221500,100,hypo,Os02g0802700,100,TRUE,Azucena (CHH context)
chr02,gene,34236951,34238951,+,Os02g0803200,chr02,34237201,34237300,100,hypo,Os02g0803200,100,TRUE,Azucena (CHH context)
chr02,gene,34236999,34238999,-,Os02g0803225,chr02,34237201,34237300,100,hypo,Os02g0803225,100,TRUE,Azucena (CHH context)
