Chromosome,Feature,Start,End,Strand,ID_gene,seqnames,start,end,width,Status,Gene,coverage_percentage,overlap,file
chr01,repeat_unit,38060929,38061082,+,ORSgTEMT01701952,chr01,38060901,38061000,100,hypo,ORSgTEMT01701952,72,TRUE,Azucena (CHH context)
chr01,repeat_unit,38293289,38294092,+,LTR_Os_chr_09_1785#LTR,chr01,38293501,38293600,100,hypo,LTR_Os_chr_09_1785#LTR,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,38295129,38299190,-,LTR_Os_chr_01_23#LTR/Copia,chr01,38295401,38295500,100,hypo,LTR_Os_chr_01_23#LTR/Copia,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,38304316,38304663,-,ORSiTEMT00100007#DNA/Mite,chr01,38304601,38304700,100,hypo,ORSiTEMT00100007#DNA/Mite,63,TRUE,Azucena (CHH context)
chr01,repeat_unit,38366920,38367184,+,STOWAWAY41_OS#DNA/Mite,chr01,38367101,38367200,100,hypo,STOWAWAY41_OS#DNA/Mite,84,TRUE,Azucena (CHH context)
chr01,repeat_unit,38417622,38417981,-,SINE03_OS#SINE,chr01,38417701,38417800,100,hyper,SINE03_OS#SINE,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,38554004,38556911,-,SZ-37__LiL#LTR/Copia,chr01,38556501,38556600,100,hypo,SZ-37__LiL#LTR/Copia,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,38559358,38560392,-,OSTE33#DNA/MuDR,chr01,38559501,38559600,100,hyper,OSTE33#DNA/MuDR,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,38561028,38561350,+,LTR_Os_chr_07_1363#LTR/Gypsy,chr01,38561001,38561200,200,hypo,LTR_Os_chr_07_1363#LTR/Gypsy,86.5,TRUE,Azucena (CHH context)
chr01,repeat_unit,38580954,38592238,-,LTR_Os_chr_01_210#LTR/Gypsy,chr01,38585901,38586000,100,hypo,LTR_Os_chr_01_210#LTR/Gypsy,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,38580954,38592238,-,LTR_Os_chr_01_210#LTR/Gypsy,chr01,38591701,38591800,100,hypo,LTR_Os_chr_01_210#LTR/Gypsy,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,38726466,38726707,-,ORSgTEMT01601299,chr01,38726501,38726600,100,hypo,ORSgTEMT01601299,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,38793801,38793951,+,MERMITEH#DNA,chr01,38793801,38793900,100,hypo,MERMITEH#DNA,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,38801584,38801831,-,LTR_Os_chr_09_1785#LTR,chr01,38801601,38801800,200,hypo,LTR_Os_chr_09_1785#LTR,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,38817822,38818049,-,STOWAWAY42_OS#DNA/Mite,chr01,38817901,38818000,100,hypo,STOWAWAY42_OS#DNA/Mite,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,38824031,38824365,-,OLO24#DNA/Mite,chr01,38824001,38824100,100,hypo,OLO24#DNA/Mite,70,TRUE,Azucena (CHH context)
chr01,repeat_unit,38884021,38884425,-,LTR_Os_chr_01_191#LTR,chr01,38884301,38884500,200,hypo,LTR_Os_chr_01_191#LTR,62.5,TRUE,Azucena (CHH context)
chr01,repeat_unit,38937534,38937777,-,ORSgTEMT00100744,chr01,38937601,38937800,200,hypo,ORSgTEMT00100744,88.5,TRUE,Azucena (CHH context)
chr01,repeat_unit,38985426,38985698,-,ORSiTETNOOT00060#DNA,chr01,38985501,38985600,100,hypo,ORSiTETNOOT00060#DNA,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,39146537,39146768,-,FOCUS#DNA/Mite,chr01,39146501,39146600,100,hypo,FOCUS#DNA/Mite,64,TRUE,Azucena (CHH context)
chr01,repeat_unit,39197047,39197427,+,ORSgTEMT03000048,chr01,39197301,39197400,100,hypo,ORSgTEMT03000048,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,39259130,39259504,-,LTR_Os_chr_01_159#LTR,chr01,39259201,39259300,100,hypo,LTR_Os_chr_01_159#LTR,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,39288734,39288968,+,ORSiTEMT01000008#DNA/hAT,chr01,39288901,39289000,100,hypo,ORSiTEMT01000008#DNA/hAT,68,TRUE,Azucena (CHH context)
chr01,repeat_unit,39332616,39332849,-,LTR_Os_chr_03_545#LTR,chr01,39332701,39332900,200,hypo,LTR_Os_chr_03_545#LTR,74.5,TRUE,Azucena (CHH context)
chr01,repeat_unit,39379978,39384552,+,LTR_Os_chr_07_1288#LTR,chr01,39380301,39380400,100,hypo,LTR_Os_chr_07_1288#LTR,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,39473912,39474446,+,OSTE30#DNA/hAT,chr01,39474301,39474400,100,hypo,OSTE30#DNA/hAT,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,39480088,39483281,-,LTR_Os_chr_01_44#LTR,chr01,39482501,39482600,100,hypo,LTR_Os_chr_01_44#LTR,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,39529167,39529518,-,CASTAWAY#DNA/Mite,chr01,39529201,39529300,100,hypo,CASTAWAY#DNA/Mite,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,39555941,39556208,-,LTR_Os_chr_10_1955_2frag#LTR,chr01,39556101,39556200,100,hypo,LTR_Os_chr_10_1955_2frag#LTR,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,39556320,39556587,-,LINE5A#LINE,chr01,39556401,39556500,100,hypo,LINE5A#LINE,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,39709833,39718262,-,LTR_Os_chr_01_214#LTR,chr01,39713101,39713200,100,hypo,LTR_Os_chr_01_214#LTR,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,39765496,39769756,+,LTR_Os_chr_03_497#LTR,chr01,39765601,39765700,100,hyper,LTR_Os_chr_03_497#LTR,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,39781362,39781629,-,TYPEU1#DNA,chr01,39781401,39781500,100,hypo,TYPEU1#DNA,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,39788078,39788690,+,ORSgOTOT00000205,chr01,39788601,39788700,100,hypo,ORSgOTOT00000205,90,TRUE,Azucena (CHH context)
chr01,repeat_unit,39856286,39856483,+,ORSgTEMT02000028,chr01,39856401,39856500,100,hypo,ORSgTEMT02000028,83,TRUE,Azucena (CHH context)
chr01,repeat_unit,39958248,39958429,-,COWARD-2#DNA/Mite,chr01,39958301,39958400,100,hypo,COWARD-2#DNA/Mite,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,39961503,39961726,+,LTR_Os_chr_10_1955_2frag#LTR,chr01,39961501,39961600,100,hypo,LTR_Os_chr_10_1955_2frag#LTR,98,TRUE,Azucena (CHH context)
chr01,repeat_unit,40012176,40012295,+,ORSgTEMT02200003,chr01,40012201,40012300,100,hypo,ORSgTEMT02200003,95,TRUE,Azucena (CHH context)
chr01,repeat_unit,40082192,40085670,+,ORSiTERTOOT00245,chr01,40082901,40083000,100,hyper,ORSiTERTOOT00245,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,40112889,40115725,-,ORSiTETNOOT00106#DNA,chr01,40113401,40113500,100,hypo,ORSiTETNOOT00106#DNA,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,40112889,40115725,-,ORSiTETNOOT00106#DNA,chr01,40114201,40114300,100,hypo,ORSiTETNOOT00106#DNA,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,40112889,40115725,-,ORSiTETNOOT00106#DNA,chr01,40114901,40115000,100,hypo,ORSiTETNOOT00106#DNA,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,40297015,40297246,+,rn_118-68_retroryza#LTR,chr01,40297101,40297200,100,hyper,rn_118-68_retroryza#LTR,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,40307981,40316397,+,ORSgTETN00200007,chr01,40315501,40315600,100,hyper,ORSgTETN00200007,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,40374497,40378442,+,LTR_Os_chr_01_217#LTR,chr01,40376901,40377400,500,hypo,LTR_Os_chr_01_217#LTR,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,40374497,40378442,+,LTR_Os_chr_01_217#LTR,chr01,40378301,40378400,100,hypo,LTR_Os_chr_01_217#LTR,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,40381504,40383110,+,LTR_Os_chr_05_847#LTR,chr01,40382901,40383000,100,hyper,LTR_Os_chr_05_847#LTR,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,40418459,40418560,+,STOWAWAY49_OS#DNA/Mite,chr01,40418501,40418600,100,hypo,STOWAWAY49_OS#DNA/Mite,60,TRUE,Azucena (CHH context)
chr01,repeat_unit,40427132,40427497,+,SINE03_OS#SINE,chr01,40427201,40427300,100,hypo,SINE03_OS#SINE,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,40452341,40452568,-,ORSgTEMT01601142,chr01,40452401,40452500,100,hypo,ORSgTEMT01601142,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,40574947,40575180,-,LTR_Os_chr_04_754#LTR/Copia,chr01,40574901,40575200,300,hypo,LTR_Os_chr_04_754#LTR/Copia,78,TRUE,Azucena (CHH context)
chr01,repeat_unit,40579964,40580170,+,ORSgTEMT00100955,chr01,40580101,40580200,100,hypo,ORSgTEMT00100955,70,TRUE,Azucena (CHH context)
chr01,repeat_unit,40600418,40600761,+,ORSgTEMT00101487,chr01,40600401,40600500,100,hypo,ORSgTEMT00101487,83,TRUE,Azucena (CHH context)
chr01,repeat_unit,40620974,40621322,+,LTR_Os_chr_05_965#LTR,chr01,40621001,40621100,100,hypo,LTR_Os_chr_05_965#LTR,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,40638226,40639712,+,LTR_Os_chr_01_185#LTR,chr01,40638901,40639200,300,hypo,LTR_Os_chr_01_185#LTR,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,40641960,40642681,-,LTR_Os_chr_08_1493#LTR/Copia,chr01,40642401,40642500,100,hypo,LTR_Os_chr_08_1493#LTR/Copia,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,40661161,40661393,-,STOWAWAY43_OS#DNA/Mite,chr01,40661301,40661400,100,hypo,STOWAWAY43_OS#DNA/Mite,93,TRUE,Azucena (CHH context)
chr01,repeat_unit,40687963,40688290,-,ORSgTEMT00101587,chr01,40688201,40688300,100,hypo,ORSgTEMT00101587,90,TRUE,Azucena (CHH context)
chr01,repeat_unit,40752948,40753182,-,ORSgTEMT01600241,chr01,40753101,40753200,100,hypo,ORSgTEMT01600241,82,TRUE,Azucena (CHH context)
chr01,repeat_unit,40809490,40809602,+,ORSgTEMT02000018,chr01,40809501,40809600,100,hyper,ORSgTEMT02000018,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,40818662,40819406,-,CLOUD#DNA/MuDR,chr01,40818901,40819000,100,hypo,CLOUD#DNA/MuDR,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,40853070,40858118,+,CPSC4B__LiL#LTR/Copia,chr01,40853401,40853500,100,hypo,CPSC4B__LiL#LTR/Copia,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,40951102,40960158,-,LTR_Os_chr_07_1291#LTR/Gypsy,chr01,40957001,40957100,100,hyper,LTR_Os_chr_07_1291#LTR/Gypsy,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,40951102,40960158,-,LTR_Os_chr_07_1291#LTR/Gypsy,chr01,40960001,40960100,100,hyper,LTR_Os_chr_07_1291#LTR/Gypsy,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,41042912,41044016,-,LTR_Os_chr_04_801#LTR,chr01,41043201,41043300,100,hypo,LTR_Os_chr_04_801#LTR,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,41042912,41044016,-,LTR_Os_chr_04_801#LTR,chr01,41043401,41043500,100,hypo,LTR_Os_chr_04_801#LTR,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,41047244,41048461,+,CACTA-B#DNA/En-Spm,chr01,41048301,41048400,100,hypo,CACTA-B#DNA/En-Spm,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,41092906,41093100,+,ORSgTETNOOT01099,chr01,41093001,41093100,100,hypo,ORSgTETNOOT01099,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,41209373,41209762,+,CLOUD-6#DNA/MuDR,chr01,41209501,41209600,100,hypo,CLOUD-6#DNA/MuDR,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,41211092,41211390,+,OLO24C#DNA/Mite,chr01,41211301,41211400,100,hypo,OLO24C#DNA/Mite,90,TRUE,Azucena (CHH context)
chr01,repeat_unit,41275732,41276073,+,ORSiTEMT00100007#DNA/Mite,chr01,41275701,41275800,100,hypo,ORSiTEMT00100007#DNA/Mite,69,TRUE,Azucena (CHH context)
chr01,repeat_unit,41307995,41308172,+,ORSgTEMT01700984,chr01,41308001,41308100,100,hypo,ORSgTEMT01700984,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,41333051,41336770,-,LTR_Os_chr_02_353#LTR/Gypsy,chr01,41335001,41335100,100,hyper,LTR_Os_chr_02_353#LTR/Gypsy,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,41356404,41359854,+,LTR_Os_chr_11_2143#LTR,chr01,41359301,41359400,100,hyper,LTR_Os_chr_11_2143#LTR,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,41386711,41386944,-,ORSiTETNOOT00096#DNA,chr01,41386801,41386900,100,hypo,ORSiTETNOOT00096#DNA,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,41495582,41498288,+,SZ-43_LTR#LTR/Gypsy,chr01,41496601,41496700,100,hyper,SZ-43_LTR#LTR/Gypsy,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,41509825,41509897,-,LTR_Os_chr_03_545#LTR,chr01,41509801,41509900,100,hypo,LTR_Os_chr_03_545#LTR,73,TRUE,Azucena (CHH context)
chr01,repeat_unit,41527315,41530620,+,LTR_Os_chr_11_2057#LTR/Gypsy,chr01,41528601,41528700,100,hypo,LTR_Os_chr_11_2057#LTR/Gypsy,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,41587479,41591397,+,LTR_Os_chr_04_770#LTR/Gypsy,chr01,41587501,41587600,100,hypo,LTR_Os_chr_04_770#LTR/Gypsy,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,41658773,41669585,+,SPMLIKE#DNA/En-Spm,chr01,41663901,41664000,100,hypo,SPMLIKE#DNA/En-Spm,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,41840370,41840560,-,LTR_Os_chr_01_34#LTR,chr01,41840501,41840600,100,hyper,LTR_Os_chr_01_34#LTR,60,TRUE,Azucena (CHH context)
chr01,repeat_unit,41857823,41857967,+,LTR_Os_chr_06_1151#LTR,chr01,41857801,41857900,100,hypo,LTR_Os_chr_06_1151#LTR,78,TRUE,Azucena (CHH context)
chr01,repeat_unit,41899357,41899476,-,ORSgTETNOOT00516,chr01,41899301,41899500,200,hypo,ORSgTETNOOT00516,60,TRUE,Azucena (CHH context)
chr01,repeat_unit,41992079,41996742,-,COPI1__LiL#LTR/Copia,chr01,41992401,41992500,100,hyper,COPI1__LiL#LTR/Copia,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,42015616,42016304,-,MUDRN2_OS#DNA/MuDR,chr01,42015801,42015900,100,hyper,MUDRN2_OS#DNA/MuDR,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,42083420,42084152,+,CLOUD#DNA/MuDR,chr01,42083701,42083800,100,hyper,CLOUD#DNA/MuDR,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,42148512,42148674,-,LTR_Sb_chr_01_85#LTR,chr01,42148601,42148700,100,hyper,LTR_Sb_chr_01_85#LTR,74,TRUE,Azucena (CHH context)
chr01,repeat_unit,42201377,42201574,+,ORSgTEMT02000023,chr01,42201401,42201500,100,hypo,ORSgTEMT02000023,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,42210877,42211221,+,ORSgTEMT00100813,chr01,42210901,42211000,100,hypo,ORSgTEMT00100813,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,42228193,42228500,+,ORSgTEMT00101487,chr01,42228201,42228300,100,hypo,ORSgTEMT00101487,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,42280964,42281147,-,ORSgTEMT03400039,chr01,42281001,42281100,100,hypo,ORSgTEMT03400039,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,42489004,42492174,+,LTR_Os_chr_08_1596#LTR,chr01,42491001,42491100,100,hyper,LTR_Os_chr_08_1596#LTR,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,42493847,42507642,+,LTR_Os_chr_01_223#LTR/Gypsy,chr01,42496301,42496400,100,hyper,LTR_Os_chr_01_223#LTR/Gypsy,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,42493847,42507642,+,LTR_Os_chr_01_223#LTR/Gypsy,chr01,42507001,42507100,100,hyper,LTR_Os_chr_01_223#LTR/Gypsy,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,42612468,42612696,+,F569#DNA/Mite,chr01,42612501,42612700,200,hypo,F569#DNA/Mite,98,TRUE,Azucena (CHH context)
chr01,repeat_unit,42694079,42694389,-,MDR2#DNA/MuDR,chr01,42694201,42694300,100,hypo,MDR2#DNA/MuDR,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,42694391,42694799,-,MDR2#DNA/MuDR,chr01,42694501,42694600,100,hypo,MDR2#DNA/MuDR,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,42784237,42784710,-,MERMITE18B#DNA,chr01,42784201,42784300,100,hypo,MERMITE18B#DNA,64,TRUE,Azucena (CHH context)
chr01,repeat_unit,42785988,42793752,-,LTR_Os_chr_01_225#LTR,chr01,42786301,42786400,100,hypo,LTR_Os_chr_01_225#LTR,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,42904019,42905501,-,ORSiTETNOOT00092#DNA,chr01,42904101,42904200,100,hypo,ORSiTETNOOT00092#DNA,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,42926846,42927081,+,ORSgTEMT01602044,chr01,42926901,42927100,200,hypo,ORSgTEMT01602044,90.5,TRUE,Azucena (CHH context)
chr01,repeat_unit,43022156,43022850,-,ORSgOTOT00000045,chr01,43022401,43022500,100,hypo,ORSgOTOT00000045,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,43167334,43167748,+,CLOUD-2#DNA/MuDR,chr01,43167301,43167400,100,hypo,CLOUD-2#DNA/MuDR,67,TRUE,Azucena (CHH context)
chr01,repeat_unit,43224704,43225193,-,LTR_Os_chr_01_191#LTR,chr01,43224801,43224900,100,hypo,LTR_Os_chr_01_191#LTR,100,TRUE,Azucena (CHH context)
chr01,repeat_unit,43224704,43225193,-,LTR_Os_chr_01_191#LTR,chr01,43225101,43225200,100,hypo,LTR_Os_chr_01_191#LTR,93,TRUE,Azucena (CHH context)
chr02,repeat_unit,76856,77151,-,SINE03_OS#SINE,chr02,76801,77000,200,hypo,SINE03_OS#SINE,72.5,TRUE,Azucena (CHH context)
chr02,repeat_unit,131344,132765,-,LTR_Os_chr_06_1192#LTR/Copia,chr02,131801,131900,100,hypo,LTR_Os_chr_06_1192#LTR/Copia,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,170331,171145,-,LTR_Os_chr_06_1078#LTR,chr02,170701,170800,100,hypo,LTR_Os_chr_06_1078#LTR,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,192319,193000,+,OSTE24#DNA,chr02,192401,192500,100,hypo,OSTE24#DNA,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,400993,401143,-,WANDERER_OS#DNA/Mite,chr02,401001,401200,200,hypo,WANDERER_OS#DNA/Mite,71.5,TRUE,Azucena (CHH context)
chr02,repeat_unit,453992,454122,+,ORSiTERT00400074,chr02,454001,454100,100,hypo,ORSiTERT00400074,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,474932,475319,-,LTR_Os_chr_01_191#LTR,chr02,475001,475100,100,hypo,LTR_Os_chr_01_191#LTR,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,484803,487120,-,LTR_Os_chr_11_2033#LTR/Gypsy,chr02,485701,485800,100,hypo,LTR_Os_chr_11_2033#LTR/Gypsy,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,484803,487120,-,LTR_Os_chr_11_2033#LTR/Gypsy,chr02,487001,487100,100,hypo,LTR_Os_chr_11_2033#LTR/Gypsy,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,504870,505179,-,ORSgTEMT00100843,chr02,505001,505100,100,hypo,ORSgTEMT00100843,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,533971,534166,-,LTR_Os_chr_07_1438#LTR,chr02,534001,534100,100,hypo,LTR_Os_chr_07_1438#LTR,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,597095,608490,-,LTR_Os_chr_01_119#LTR,chr02,601301,601400,100,hyper,LTR_Os_chr_01_119#LTR,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,688124,693085,+,Os1_19_1L#Retroelement,chr02,691001,691100,100,hypo,Os1_19_1L#Retroelement,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,697829,698512,-,LTR_Os_chr_06_1122#LTR,chr02,698201,698300,100,hypo,LTR_Os_chr_06_1122#LTR,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,700262,700606,-,LTR_Os_chr_08_1488#LTR,chr02,700401,700500,100,hypo,LTR_Os_chr_08_1488#LTR,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,737003,738493,+,LTR_Os_chr_01_191#LTR,chr02,737601,737700,100,hypo,LTR_Os_chr_01_191#LTR,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,844945,845302,-,TYPEU1#DNA,chr02,845201,845300,100,hypo,TYPEU1#DNA,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,871580,871737,+,ORSiTERT00400007#SINE,chr02,871601,871700,100,hypo,ORSiTERT00400007#SINE,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,977329,977450,+,STOWAWAY47_OS#DNA/Mite,chr02,977301,977400,100,hypo,STOWAWAY47_OS#DNA/Mite,72,TRUE,Azucena (CHH context)
chr02,repeat_unit,1060507,1060742,+,STOWAWAY41_OS#DNA/Mite,chr02,1060501,1060600,100,hypo,STOWAWAY41_OS#DNA/Mite,94,TRUE,Azucena (CHH context)
chr02,repeat_unit,1072963,1073075,+,LTR_Os_chr_03_478#LTR,chr02,1073001,1073100,100,hypo,LTR_Os_chr_03_478#LTR,75,TRUE,Azucena (CHH context)
chr02,repeat_unit,1266686,1270701,+,ORSiTETNOOT00088#DNA,chr02,1269601,1269700,100,hyper,ORSiTETNOOT00088#DNA,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,1418075,1418468,+,ORSgTETNOOT02147,chr02,1418401,1418500,100,hypo,ORSgTETNOOT02147,68,TRUE,Azucena (CHH context)
chr02,repeat_unit,1572738,1572883,-,ORSgTEMT01000005,chr02,1572701,1572800,100,hypo,ORSgTEMT01000005,63,TRUE,Azucena (CHH context)
chr02,repeat_unit,1631649,1631781,-,STOWAWAY47_OS#DNA/Mite,chr02,1631701,1631800,100,hypo,STOWAWAY47_OS#DNA/Mite,81,TRUE,Azucena (CHH context)
chr02,repeat_unit,1802032,1814984,-,LTR_Os_chr_02_235#LTR/Gypsy,chr02,1808701,1808800,100,hypo,LTR_Os_chr_02_235#LTR/Gypsy,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,1831309,1832402,-,LTR_Os_chr_11_2015#LTR/Gypsy,chr02,1831501,1831600,100,hypo,LTR_Os_chr_11_2015#LTR/Gypsy,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,1889512,1902091,+,LTR_Os_chr_02_236#LTR,chr02,1894201,1894400,200,hyper,LTR_Os_chr_02_236#LTR,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,1902383,1902621,+,ORSgTEMT01601811,chr02,1902501,1902600,100,hypo,ORSgTEMT01601811,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,1938961,1939162,-,TESSBIG#DNA/hAT,chr02,1939001,1939100,100,hypo,TESSBIG#DNA/hAT,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,2056160,2059808,-,LTR_Os_chr_07_1282#LTR/Gypsy,chr02,2057701,2057800,100,hyper,LTR_Os_chr_07_1282#LTR/Gypsy,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,2126859,2127049,+,ORSgTEMT06000113,chr02,2126901,2127000,100,hypo,ORSgTEMT06000113,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,2157492,2157618,-,ORSiTETNOOT00058#DNA,chr02,2157501,2157600,100,hypo,ORSiTETNOOT00058#DNA,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,2181995,2182284,+,LTR_Os_chr_01_34#LTR,chr02,2182201,2182300,100,hypo,LTR_Os_chr_01_34#LTR,84,TRUE,Azucena (CHH context)
chr02,repeat_unit,2183860,2184059,-,CLOUD-7#DNA/MuDR,chr02,2183901,2184100,200,hypo,CLOUD-7#DNA/MuDR,79.5,TRUE,Azucena (CHH context)
chr02,repeat_unit,2199394,2199897,-,LTR_Os_chr_01_191#LTR,chr02,2199401,2199500,100,hypo,LTR_Os_chr_01_191#LTR,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,2215831,2216017,-,ORSgTETNOOT01469,chr02,2215901,2216000,100,hypo,ORSgTETNOOT01469,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,2230098,2230433,+,OLO24#DNA/Mite,chr02,2230101,2230200,100,hypo,OLO24#DNA/Mite,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,2287533,2287737,+,ORSgTEMT02400084,chr02,2287601,2287700,100,hypo,ORSgTEMT02400084,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,2468946,2471888,-,LTR_Os_chr_03_517#LTR/Gypsy,chr02,2471301,2471400,100,hyper,LTR_Os_chr_03_517#LTR/Gypsy,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,2471892,2481991,-,ATLANTYS_OS__LiL#LTR/Gypsy,chr02,2477901,2478000,100,hyper,ATLANTYS_OS__LiL#LTR/Gypsy,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,2483402,2483736,+,MDR2#DNA/MuDR,chr02,2483501,2483600,100,hypo,MDR2#DNA/MuDR,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,2527115,2527395,-,ORSiTETNOOT00103#DNA,chr02,2527301,2527400,100,hypo,ORSiTETNOOT00103#DNA,95,TRUE,Azucena (CHH context)
chr02,repeat_unit,2687706,2694587,-,rn_56-38_retroryza#LTR,chr02,2689301,2689400,100,hypo,rn_56-38_retroryza#LTR,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,2719812,2720514,+,Os1_19_1L#Retroelement,chr02,2720401,2720500,100,hypo,Os1_19_1L#Retroelement,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,2886256,2897469,+,LTR_Os_chr_02_242#LTR,chr02,2887701,2887800,100,hyper,LTR_Os_chr_02_242#LTR,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,2926388,2926644,+,STOWAWAY41_OS#DNA/Mite,chr02,2926501,2926600,100,hypo,STOWAWAY41_OS#DNA/Mite,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,2962255,2962745,+,ORSiTEMT01100025#SINE,chr02,2962601,2962700,100,hyper,ORSiTEMT01100025#SINE,100,TRUE,Azucena (CHH context)
chr02,repeat_unit,3032681,3032973,-,ORSgTEMT00101297,chr02,3032601,3032800,200,hypo,ORSgTEMT00101297,60,TRUE,Azucena (CHH context)
